Image,Final patch,Outcome,Analyzer OP,Time in s,
tornadoweb-tornado-205635027.failed.log,Twisted==17.1.0rc1,Exhausted all options,FALSE,37.55660927,
tornadoweb-tornado-205635027.passed.log,Twisted==17.1.0rc1,Exhausted all options,FALSE,36.39258187,
tornadoweb-tornado-234350070.failed.log,Twisted==17.1.0 virtualenv==15.1.0,Exhausted all options,FALSE,18.59088417,
tornadoweb-tornado-234350070.passed.log,Twisted==17.1.0 virtualenv==15.1.0,Exhausted all options,FALSE,18.529712,
tornadoweb-tornado-234350074.failed.log,Twisted==17.1.0 virtualenv==15.1.0,Exhausted all options,FALSE,18.64517283,
tornadoweb-tornado-234350074.passed.log,Twisted==17.1.0 virtualenv==15.1.0,Exhausted all options,FALSE,18.77210967,
tornadoweb-tornado-73309390.failed.log,coveralls==1.0a2 coverage==3.6,Encountered error: list index out of range,FALSE,2.870742583,
tornadoweb-tornado-73309390.passed.log,coveralls==1.0a2 coverage==3.6,Encountered error: list index out of range,FALSE,2.8445121,
tornadoweb-tornado-82790769.failed.log,coverage==4.0,Restored to original error,TRUE,2.245167167,
tornadoweb-tornado-82790769.passed.log,coverage==4.0,Encountered error: list index out of range,FALSE,2.923084417,
tornadoweb-tornado-87216603.failed.log,coverage==4.0.1,No longer recognized as a dependency error,FALSE,2.9297007,
tornadoweb-tornado-87216603.passed.log,coverage==4.0.1,Encountered error: list index out of range,FALSE,2.898567783,
tornadoweb-tornado-87216605.failed.log,coverage==4.0.1,No longer recognized as a dependency error,FALSE,2.961103233,
tornadoweb-tornado-87216605.passed.log,coverage==4.0.1,Encountered error: list index out of range,FALSE,2.928550433,
tornadoweb-tornado-87216606.failed.log,coverage==4.0.1,No longer recognized as a dependency error,FALSE,2.9232889,
tornadoweb-tornado-87216606.passed.log,coverage==4.0.1,Encountered error: list index out of range,FALSE,2.943772583,
tornadoweb-tornado-87216607.failed.log,coverage==4.0.1,No longer recognized as a dependency error,FALSE,2.925426117,
tornadoweb-tornado-87216607.passed.log,coverage==4.0.1,Encountered error: list index out of range,FALSE,2.907709817,
tornadoweb-tornado-87216613.failed.log,coverage==4.0.1,Exhausted all options,FALSE,5.326647448,
tornadoweb-tornado-87216613.passed.log,coverage==4.0.1,Exhausted all options,FALSE,6.126322047,
tornadoweb-tornado-87216614.failed.log,coverage==4.0.1,No longer recognized as a dependency error,FALSE,2.964780583,
tornadoweb-tornado-87216614.passed.log,coverage==4.0.1,Encountered error: list index out of range,FALSE,2.940788767,
twisted-twisted-166613286.failed.log,python-subunit==1.2.0,No longer recognized as a dependency error,FALSE,3.71531465,
twisted-twisted-166613286.passed.log,python-subunit==1.2.0,No longer recognized as a dependency error,FALSE,4.072865558,
Unidata-netcdf4-python-121016707.failed.log,cython==0.24,No longer recognized as a dependency error,FALSE,4.014157887,
Unidata-netcdf4-python-316319959.failed.log,cython==0.21,Exhausted all options,FALSE,3.573768028,
Unidata-netcdf4-python-316319959.passed.log,cython==0.21,Exhausted all options,FALSE,4.715768953,
Unidata-netcdf4-python-340498542.failed.log,cython==0.21,Exhausted all options,FALSE,3.626205647,
Unidata-netcdf4-python-340498542.passed.log,cython==0.21,Exhausted all options,FALSE,3.974690112,
Unidata-netcdf4-python-343989523.failed.log,netcdftime==1.0.0a1,Exhausted all options,FALSE,2.306661943,
Unidata-netcdf4-python-343989523.passed.log,netcdftime==1.0.0a1,Exhausted all options,FALSE,4.487800368,
Unidata-netcdf4-python-343989581.failed.log,netcdftime==1.0.0a1,Exhausted all options,FALSE,3.782350838,
Unidata-netcdf4-python-343989581.passed.log,netcdftime==1.0.0a1,Exhausted all options,FALSE,4.6386542,
Unidata-netcdf4-python-343989583.failed.log,netcdftime==1.0.0a1,Exhausted all options,FALSE,3.132706018,
Unidata-netcdf4-python-343989583.passed.log,netcdftime==1.0.0a1,Exhausted all options,FALSE,4.413738422,
Unidata-netcdf4-python-348352368.failed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,8.89239798,
Unidata-netcdf4-python-348352368.passed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,8.242516355,
Unidata-netcdf4-python-348352394.failed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,8.831845358,
Unidata-netcdf4-python-348352394.passed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,7.888560763,
Unidata-netcdf4-python-348352395.failed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,7.189927928,
Unidata-netcdf4-python-348352395.passed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,8.641126872,
Unidata-netcdf4-python-351387466.failed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,8.922621767,
Unidata-netcdf4-python-351387466.passed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,7.470064818,
Unidata-netcdf4-python-351387467.failed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,7.33409446,
Unidata-netcdf4-python-351387467.passed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,9.36562988,
Unidata-netcdf4-python-351387496.failed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,6.68980765,
Unidata-netcdf4-python-351387496.passed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,7.148539948,
Unidata-netcdf4-python-351387500.failed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,9.790506157,
Unidata-netcdf4-python-351387500.passed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,7.154415962,
Unidata-netcdf4-python-351387501.failed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,6.840575588,
Unidata-netcdf4-python-351387501.passed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,7.347462472,
Unidata-netcdf4-python-356451404.failed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,8.840601988,
Unidata-netcdf4-python-356451404.passed.log,netcdftime==1.0.0a2,No longer recognized as a dependency error,FALSE,4.325146727,
Unidata-netcdf4-python-356456311.failed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,4.401380073,
Unidata-netcdf4-python-356456311.passed.log,netcdftime==1.0.0a2,Exhausted all options,FALSE,8.453753113,
VisTrails-VisTrails-192833872.failed.log,setuptools==33.1.1 dulwich==0.16.3 IPython==5.1.0,Exhausted all options,FALSE,13.96923419,
VisTrails-VisTrails-192833872.passed.log,setuptools==33.1.1 dulwich==0.16.3 IPython==5.1.0,Exhausted all options,FALSE,14.96391922,
zimmerman-zimmerman-OIPA-91222724.failed.log,django-supervisor==0.4.0,No longer recognized as a dependency error,FALSE,7.546009187,
zimmerman-zimmerman-OIPA-91222724.passed.log,watchdog==0.8.3 factory-boy==2.6.0 YubiOTP==0.2.1,Exhausted all options,FALSE,69.84850918,
zimmerman-zimmerman-OIPA-91445287.failed.log,watchdog==0.8.3 factory-boy==2.6.0 coveralls==1.1,Restored to original status,TRUE,26.98168308,
zimmerman-zimmerman-OIPA-91445287.passed.log,watchdog==0.8.3 factory-boy==2.6.0 YubiOTP==0.2.1,Exhausted all options,FALSE,72.13141443,
zimmerman-zimmerman-OIPA-91842303.failed.log,watchdog==0.8.3 factory-boy==2.6.0 YubiOTP==0.2.1,Exhausted all options,FALSE,63.99392955,
zimmerman-zimmerman-OIPA-91842303.passed.log,watchdog==0.8.3 factory-boy==2.6.0 YubiOTP==0.2.1,Exhausted all options,FALSE,68.4688744,
zimmerman-zimmerman-OIPA-93492219.failed.log,watchdog==0.8.3 YubiOTP==0.2.1,Exhausted all options,FALSE,28.2272166,
zimmerman-zimmerman-OIPA-93492219.passed.log,watchdog==0.8.3 YubiOTP==0.2.1,Exhausted all options,FALSE,42.39836415,
zimmerman-zimmerman-OIPA-94522053.failed.log,watchdog==0.8.3 YubiOTP==0.2.1,Exhausted all options,FALSE,37.3391763,
zimmerman-zimmerman-OIPA-94522053.passed.log,watchdog==0.8.3 YubiOTP==0.2.1,Exhausted all options,FALSE,43.03227348,
zimmerman-zimmerman-OIPA-95331082.failed.log,watchdog==0.8.3 YubiOTP==0.2.1,Exhausted all options,FALSE,41.52748507,
zimmerman-zimmerman-OIPA-95331082.passed.log,watchdog==0.8.3 YubiOTP==0.2.1,Exhausted all options,FALSE,42.71345868,
scikit-learn-scikit-learn-418759605.passed.log,,Encountered error: [Errno 2] No such file or directory: '/home/sumukher/bugswarm-dev/bugswarm_archive_code/scikit-learn-scikit-learn-418759605_passed/.travis.yml',FALSE,,
scikit-learn-scikit-learn-419287722.failed.log,,Encountered error: [Errno 2] No such file or directory: '/home/sumukher/bugswarm-dev/bugswarm_archive_code/scikit-learn-scikit-learn-419287722_failed/.travis.yml',FALSE,,
scikit-learn-scikit-learn-419287722.passed.log,,Encountered error: [Errno 2] No such file or directory: '/home/sumukher/bugswarm-dev/bugswarm_archive_code/scikit-learn-scikit-learn-419287722_passed/.travis.yml',FALSE,,
Charcoal-SE-SmokeDetector-398545910.failed.log,,Encountered error: [Errno 39] Directory not empty: 'SmokeDetector/Charcoal-SE-SmokeDetector-47d9b03/.circleci' -> 'SmokeDetector/.circleci',FALSE,,
Abjad-abjad-376898549.failed.log,,Encountered error: list index out of range,FALSE,,
Abjad-abjad-376898549.passed.log,,Encountered error: list index out of range,FALSE,,
Abjad-abjad-376898550.failed.log,,Encountered error: list index out of range,FALSE,,
Abjad-abjad-376898550.passed.log,,Encountered error: list index out of range,FALSE,,
Charcoal-SE-SmokeDetector-398545910.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-319194091.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-319194091.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-319194092.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-319194092.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-322470569.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-322470569.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-322470571.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-322470571.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-331910347.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-331910347.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-339005805.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-339005805.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-343007006.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-343007006.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-343007007.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-343007007.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-343007008.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-343007008.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-343417669.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-343417669.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-343417670.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-343417670.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-343417672.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-343417672.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-344823668.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-344823668.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-344823669.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-344823669.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-346758880.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-346758880.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-346758881.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-346758881.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-373420577.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-373420577.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-373420578.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-373420578.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-405742384.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-405742384.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-405742386.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-405742386.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-405742387.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-405742387.passed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-405742388.failed.log,,Encountered error: list index out of range,FALSE,,
getslash-slash-405742388.passed.log,,Encountered error: list index out of range,FALSE,,
Unidata-netcdf4-python-247165046.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-110419694.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-121016704.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-232947795.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-251514918.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456011.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-110419696.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-112593826.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-232947800.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-250188871.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-112593827.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-233028516.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-250188856.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-121016702.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-232947802.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-232947799.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149248734.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456044.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456008.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-251514913.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-232947793.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456010.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-230083925.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-142813820.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-247165048.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-121016707.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456042.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-122576551.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-250188869.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-122576553.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-98592909.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-250188857.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-239377247.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-98592912.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456007.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-142813613.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-247165047.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-122576554.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-98592910.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-112593837.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-98592913.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-251514911.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-251514919.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-233028514.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-121016703.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456047.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-98592908.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456043.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-250188858.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-247165049.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-122576549.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-250188865.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-121016706.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-251514916.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-233028512.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-232947801.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-251514917.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-122576548.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-230083928.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-251514914.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-251514912.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-250188855.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456006.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456046.passed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-112593837.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-232947799.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456047.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-233028514.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-250188857.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456043.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-250188869.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-232947801.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-142813820.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456010.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-230083925.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456006.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-251514913.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-250188865.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-121016703.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-122576551.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-122576549.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149248734.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-122576553.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-142813613.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-230083928.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-251514918.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-251514919.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-232947795.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-251514911.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-98592912.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-122576554.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-239377247.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-251514916.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-110419694.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456007.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-121016706.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-98592910.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-247165048.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456042.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-232947800.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-112593827.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-232947793.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456011.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-121016702.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-98592913.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-233028512.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-98592908.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-251514917.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-233028516.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-112593826.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-232947802.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-121016704.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-250188855.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-247165049.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-251514914.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-250188871.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456046.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-250188856.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-247165047.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-98592909.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-110419696.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-122576548.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456008.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-250188858.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-247165046.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-251514912.failed.log,,Exhausted all options,FALSE,,
Unidata-netcdf4-python-149456044.failed.log,,Exhausted all options,FALSE,,
getslash-slash-319194093.failed.log,,Exhausted all options,FALSE,,
getslash-slash-319194093.passed.log,,Exhausted all options,FALSE,,
getslash-slash-322470573.failed.log,,Exhausted all options,FALSE,,
getslash-slash-322470573.passed.log,,Exhausted all options,FALSE,,
getslash-slash-344823670.failed.log,,Exhausted all options,FALSE,,
getslash-slash-344823670.passed.log,,Exhausted all options,FALSE,,
getslash-slash-373420579.failed.log,,Exhausted all options,FALSE,,
getslash-slash-373420579.passed.log,,Exhausted all options,FALSE,,
getslash-slash-373420580.failed.log,,Exhausted all options,FALSE,,
getslash-slash-373420580.passed.log,,Exhausted all options,FALSE,,
getslash-slash-309746090.passed.log,,Exhausted all options,FALSE,,
getslash-slash-309746088.passed.log,,Exhausted all options,FALSE,,
numpy-numpy-109249769.failed.log,,Exhausted all options,FALSE,,
numpy-numpy-109249769.passed.log,,Exhausted all options,FALSE,,
numpy-numpy-135521498.failed.log,,Exhausted all options,FALSE,,
numpy-numpy-135521498.passed.log,,Exhausted all options,FALSE,,
numpy-numpy-135521503.failed.log,,Exhausted all options,FALSE,,
numpy-numpy-135521503.passed.log,,Exhausted all options,FALSE,,
openhealthcare-elcid-381661124.failed.log,,Exhausted all options,FALSE,,
openhealthcare-elcid-381661124.passed.log,,Exhausted all options,FALSE,,
VisTrails-VisTrails-149257173.failed.log,,Exhausted all options,FALSE,,
VisTrails-VisTrails-149257173.passed.log,,Exhausted all options,FALSE,,
VisTrails-VisTrails-149257174.failed.log,,Exhausted all options,FALSE,,
VisTrails-VisTrails-149257174.passed.log,,Exhausted all options,FALSE,,
VisTrails-VisTrails-151226633.failed.log,,Exhausted all options,FALSE,,
VisTrails-VisTrails-151226633.passed.log,,Exhausted all options,FALSE,,
VisTrails-VisTrails-151226634.failed.log,,Exhausted all options,FALSE,,
VisTrails-VisTrails-151226634.passed.log,,Exhausted all options,FALSE,,
VisTrails-VisTrails-154528986.failed.log,,Exhausted all options,FALSE,,
VisTrails-VisTrails-154528986.passed.log,,Exhausted all options,FALSE,,
VisTrails-VisTrails-154528989.failed.log,,Exhausted all options,FALSE,,
VisTrails-VisTrails-154528989.passed.log,,Exhausted all options,FALSE,,
numpy-numpy-135521499.failed.log,,Failed to run docker container,FALSE,,
getslash-slash-309746088.failed.log,,Restored to original error,TRUE,,
getslash-slash-309746090.failed.log,,Restored to original status,TRUE,,
numpy-numpy-173555665.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-173555665.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-173555666.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-173555666.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-173555668.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-173555668.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308317311.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308317311.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308317313.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308317313.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308317314.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308317314.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308317315.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308317315.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308317316.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308317316.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308317317.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308317317.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308317318.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308317318.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308317320.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308317320.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527194.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527194.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527195.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527195.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527196.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527196.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527197.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527197.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527199.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527199.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527200.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527200.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527201.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527201.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527202.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527202.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527203.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527203.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527204.failed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527204.passed.log,,Unable to modify .travis.yml,FALSE,,
numpy-numpy-308527205.failed.log,,Unable to modify .travis.yml,FALSE,,
